"Id","Weekly_Sales"
"18_74_2013-06-07",22454.83
"18_74_2013-06-14",22174.32
"18_74_2013-06-21",19434.61
"18_74_2013-06-28",22065.12
"18_74_2013-07-05",23462.09
"18_74_2013-07-12",23398.52
"18_74_2013-07-19",22903.05
"18_74_2013-07-26",23383.34
"18_79_2012-11-02",21231.72
"18_79_2012-11-09",21044.22
"18_79_2012-11-16",21090.89
"18_79_2012-11-23",24790.6
"18_79_2012-11-30",22625.38
"18_79_2012-12-07",22568.04
"18_79_2012-12-14",23386.76
"18_79_2012-12-21",26021.84
"18_79_2012-12-28",21575.13
"18_79_2013-01-04",19199.97
"18_79_2013-01-11",19774.88
"18_79_2013-01-18",19781.39
"18_79_2013-01-25",18837.08
"18_79_2013-02-01",22499.32
"18_79_2013-02-08",29042.89
"18_79_2013-02-15",26609.56
"18_79_2013-02-22",24514.27
"18_79_2013-03-01",27413.09
"18_79_2013-03-08",26660.6
"18_79_2013-03-15",22930.75
"18_79_2013-03-22",20845.68
"18_79_2013-03-29",19434.09
"18_79_2013-04-05",18805.62
"18_79_2013-04-12",19642.22
"18_79_2013-04-19",19992.47
"18_79_2013-04-26",20035.1
"18_79_2013-05-03",22580.38
"18_79_2013-05-10",21326.72
"18_79_2013-05-17",21562.91
"18_79_2013-05-24",21498.78
"18_79_2013-05-31",21766.99
"18_79_2013-06-07",26513.99
"18_79_2013-06-14",22495.81
"18_79_2013-06-21",20643.45
"18_79_2013-06-28",21100.22
"18_79_2013-07-05",24369.42
"18_79_2013-07-12",21136.76
"18_79_2013-07-19",23047.12
"18_79_2013-07-26",19895.05
"18_80_2012-11-02",807.85
"18_80_2012-11-09",832.75
"18_80_2012-11-16",960.54
"18_80_2012-11-23",783.22
"18_80_2012-11-30",750.53
"18_80_2012-12-07",1007.69
"18_80_2012-12-14",1011.87
"18_80_2012-12-21",911.08
"18_80_2012-12-28",764.68
"18_80_2013-01-04",691.53
"18_80_2013-01-11",803.66
"18_80_2013-01-18",977.28
"18_80_2013-01-25",860.51
"18_80_2013-02-01",872.6
"18_80_2013-02-08",990.81
"18_80_2013-02-15",654.73
"18_80_2013-02-22",556.64
"18_80_2013-03-01",663.94
"18_80_2013-03-08",650.19
"18_80_2013-03-15",762.53
"18_80_2013-03-22",674.31
"18_80_2013-03-29",480.76
"18_80_2013-04-05",555.63
"18_80_2013-04-12",570.41
"18_80_2013-04-19",545.68
"18_80_2013-04-26",444.39
"18_80_2013-05-03",651.32
"18_80_2013-05-10",619.64
"18_80_2013-05-17",547.14
"18_80_2013-05-24",540.31
"18_80_2013-05-31",679.75
"18_80_2013-06-07",677.91
"18_80_2013-06-14",808.49
"18_80_2013-06-21",810.66
"18_80_2013-06-28",691.3
"18_80_2013-07-05",735.29
"18_80_2013-07-12",747.4
"18_80_2013-07-19",663.84
"18_80_2013-07-26",694.89
"18_81_2012-11-02",14684.75
"18_81_2012-11-09",15100.93
"18_81_2012-11-16",14069
"18_81_2012-11-23",12626.29
"18_81_2012-11-30",13693.84
"18_81_2012-12-07",14887.37
"18_81_2012-12-14",14991.57
"18_81_2012-12-21",14203.53
"18_81_2012-12-28",11451.3
"18_81_2013-01-04",13401.29
"18_81_2013-01-11",14129.37
"18_81_2013-01-18",14250.74
"18_81_2013-01-25",12857.2
"18_81_2013-02-01",14385.59
"18_81_2013-02-08",15235.82
"18_81_2013-02-15",14088.48
"18_81_2013-02-22",13903.77
"18_81_2013-03-01",14544.31
"18_81_2013-03-08",15438.16
"18_81_2013-03-15",13618.62
"18_81_2013-03-22",12765.29
"18_81_2013-03-29",13122.99
"18_81_2013-04-05",12937.99
"18_81_2013-04-12",13264.03
"18_81_2013-04-19",13424.46
"18_81_2013-04-26",13286.38
"18_81_2013-05-03",14920.64
"18_81_2013-05-10",14366.48
"18_81_2013-05-17",13679.95
"18_81_2013-05-24",14416.54
"18_81_2013-05-31",14262.34
"18_81_2013-06-07",15512.5
"18_81_2013-06-14",14353.55
"18_81_2013-06-21",14003.79
"18_81_2013-06-28",14201.92
"18_81_2013-07-05",15605.66
"18_81_2013-07-12",13897.95
"18_81_2013-07-19",14029.81
"18_81_2013-07-26",13031.78
"18_8_2012-11-02",30252.46
"18_8_2012-11-09",31974.97
"18_8_2012-11-16",31951.77
"18_8_2012-11-23",28949.95
"18_8_2012-11-30",32379.16
"18_8_2012-12-07",33980.92
"18_8_2012-12-14",36349.92
"18_8_2012-12-21",39769.77
"18_8_2012-12-28",31303.49
"18_8_2013-01-04",28309.02
"18_8_2013-01-11",28238.46
"18_8_2013-01-18",29333.75
"18_8_2013-01-25",26315.96
"18_8_2013-02-01",29125.03
"18_8_2013-02-08",30821.28
"18_8_2013-02-15",29955.95
"18_8_2013-02-22",29669.02
"18_8_2013-03-01",31542.46
"18_8_2013-03-08",30486.4
"18_8_2013-03-15",29277.23
"18_8_2013-03-22",28570.95
"18_8_2013-03-29",29441.42
"18_8_2013-04-05",26214.75
"18_8_2013-04-12",26956.69
"18_8_2013-04-19",28205.73
"18_8_2013-04-26",27673.91
"18_8_2013-05-03",29908.32
"18_8_2013-05-10",28984.58
"18_8_2013-05-17",28325.9
"18_8_2013-05-24",28351.59
"18_8_2013-05-31",28842.07
"18_8_2013-06-07",29861.33
"18_8_2013-06-14",30798.22
"18_8_2013-06-21",28185.2
"18_8_2013-06-28",30170.05
"18_8_2013-07-05",30321.77
"18_8_2013-07-12",28333.57
"18_8_2013-07-19",28989.68
"18_8_2013-07-26",27403.55
"18_82_2012-11-02",30655.46
"18_82_2012-11-09",22630.49
"18_82_2012-11-16",16335.21
"18_82_2012-11-23",17500.16
"18_82_2012-11-30",18269.88
"18_82_2012-12-07",22292.74
"18_82_2012-12-14",33157.71
"18_82_2012-12-21",47433.54
"18_82_2012-12-28",29716.63
"18_82_2013-01-04",15045.77
"18_82_2013-01-11",12064.54
"18_82_2013-01-18",11530.13
"18_82_2013-01-25",10882.46
"18_82_2013-02-01",12056.17
"18_82_2013-02-08",13401.81
"18_82_2013-02-15",14293.31
"18_82_2013-02-22",15222.41
"18_82_2013-03-01",14169.02
"18_82_2013-03-08",14986.98
"18_82_2013-03-15",14422.8
"18_82_2013-03-22",13019.54
"18_82_2013-03-29",13410.89
"18_82_2013-04-05",13452.78
"18_82_2013-04-12",14062.85
"18_82_2013-04-19",11930.93
"18_82_2013-04-26",13007.14
"18_82_2013-05-03",13349.44
"18_82_2013-05-10",14260.43
"18_82_2013-05-17",14201.89
"18_82_2013-05-24",14083.14
"18_82_2013-05-31",13556.17
"18_82_2013-06-07",15354.04
"18_82_2013-06-14",14381.46
"18_82_2013-06-21",14705.85
"18_82_2013-06-28",15120.16
"18_82_2013-07-05",15060.08
"18_82_2013-07-12",13973.63
"18_82_2013-07-19",13379.16
"18_82_2013-07-26",13291.47
"18_83_2012-11-02",1890.23
"18_83_2012-11-09",2020.81
"18_83_2012-11-16",2611.35
"18_83_2012-11-23",2810.5
"18_83_2012-11-30",2177.39
"18_83_2012-12-07",2734.95
"18_83_2012-12-14",2813.64
"18_83_2012-12-21",2805.29
"18_83_2012-12-28",2719.41
"18_83_2013-01-04",3156.46
"18_83_2013-01-11",2716.31
"18_83_2013-01-18",2627.59
"18_83_2013-01-25",1804.01
"18_83_2013-02-01",1829.41
"18_83_2013-02-08",2851.14
"18_83_2013-02-15",2536.3
"18_83_2013-02-22",2878.67
"18_83_2013-03-01",2968.91
"18_83_2013-03-08",3604.94
"18_83_2013-03-15",3601.17
"18_83_2013-03-22",3523.64
"18_83_2013-03-29",3394
"18_83_2013-04-05",2956.54
"18_83_2013-04-12",3137.37
"18_83_2013-04-19",2718.21
"18_83_2013-04-26",1843.43
"18_83_2013-05-03",2483.59
"18_83_2013-05-10",2335.95
"18_83_2013-05-17",2162.07
"18_83_2013-05-24",2306.96
"18_83_2013-05-31",1963.55
"18_83_2013-06-07",2184.58
"18_83_2013-06-14",1798.12
"18_83_2013-06-21",1603.99
"18_83_2013-06-28",1855.2
"18_83_2013-07-05",2541.61
"18_83_2013-07-12",1992.07
"18_83_2013-07-19",1631.49
"18_83_2013-07-26",1205.76
"18_85_2012-11-02",1109.62
"18_85_2012-11-09",1041.61
"18_85_2012-11-16",1193.75
"18_85_2012-11-23",1771.04
"18_85_2012-11-30",2296.75
"18_85_2012-12-07",3518.48
"18_85_2012-12-14",6022.33
"18_85_2012-12-21",5971.17
"18_85_2012-12-28",2632.61
"18_85_2013-01-04",1781.74
"18_85_2013-01-11",1947.06
"18_85_2013-01-18",1706.88
"18_85_2013-01-25",1384.85
"18_85_2013-02-01",1410.49
"18_85_2013-02-08",1691.65
"18_85_2013-02-15",1581.36
"18_85_2013-02-22",1384.4
"18_85_2013-03-01",1270.5
"18_85_2013-03-08",1463.63
"18_85_2013-03-15",1420.97
"18_85_2013-03-22",1177.76
"18_85_2013-03-29",1278.89
"18_85_2013-04-05",1468.96
"18_85_2013-04-12",1472.42
"18_85_2013-04-19",1563.85
"18_85_2013-04-26",1155.61
"18_85_2013-05-03",1339.27
"18_85_2013-05-10",1890.82
"18_85_2013-05-17",1855.92
"18_85_2013-05-24",1452.48
"18_85_2013-05-31",1288.99
"18_85_2013-06-07",2023.11
"18_85_2013-06-14",2241.68
"18_85_2013-06-21",2090.3
"18_85_2013-06-28",1866.38
"18_85_2013-07-05",1556.94
"18_85_2013-07-12",2004.7
"18_85_2013-07-19",1838.36
"18_85_2013-07-26",2169.27
"18_87_2012-11-02",28544.8
"18_87_2012-11-09",26235.02
"18_87_2012-11-16",21781.5
"18_87_2012-11-23",27442.78
"18_87_2012-11-30",23509.31
"18_87_2012-12-07",22737.99
"18_87_2012-12-14",22709.38
"18_87_2012-12-21",27972.28
"18_87_2012-12-28",22605.06
"18_87_2013-01-04",23535.76
"18_87_2013-01-11",21262.48
"18_87_2013-01-18",21953.95
"18_87_2013-01-25",21012.76
"18_87_2013-02-01",26095
"18_87_2013-02-08",25643.45
"18_87_2013-02-15",21709.09
"18_87_2013-02-22",20534.63
"18_87_2013-03-01",24318.44
"18_87_2013-03-08",21102.37
"18_87_2013-03-15",19807.11
"18_87_2013-03-22",17276.68
"18_87_2013-03-29",19941.56
"18_87_2013-04-05",19899.95
"18_87_2013-04-12",20461.87
"18_87_2013-04-19",18257.38
"18_87_2013-04-26",18885.88
"18_87_2013-05-03",20586.33
"18_87_2013-05-10",19868.21
"18_87_2013-05-17",20336.8
"18_87_2013-05-24",20466.27
"18_87_2013-05-31",19483.77
"18_87_2013-06-07",22431.57
"18_87_2013-06-14",19963.74
"18_87_2013-06-21",19023.09
"18_87_2013-06-28",20888.46
"18_87_2013-07-05",24315.63
"18_87_2013-07-12",18142.67
"18_87_2013-07-19",20466.45
"18_87_2013-07-26",17692.64
"18_90_2012-11-02",23185.92
"18_90_2012-11-09",26153.89
"18_90_2012-11-16",26753.6
"18_90_2012-11-23",27519.27
"18_90_2012-11-30",24463.54
"18_90_2012-12-07",27777.91
"18_90_2012-12-14",28702.58
"18_90_2012-12-21",31543.36
"18_90_2012-12-28",25150.32
"18_90_2013-01-04",26092.09
"18_90_2013-01-11",25717.61
"18_90_2013-01-18",26508.84
"18_90_2013-01-25",25219.86
"18_90_2013-02-01",28325.06
"18_90_2013-02-08",29366.1
"18_90_2013-02-15",26713.24
"18_90_2013-02-22",27229.8
"18_90_2013-03-01",29069.48
"18_90_2013-03-08",30566.42
"18_90_2013-03-15",26624.62
"18_90_2013-03-22",24453.39
"18_90_2013-03-29",23787.31
"18_90_2013-04-05",24486.4
"18_90_2013-04-12",25339.87
"18_90_2013-04-19",23819.7
"18_90_2013-04-26",23659.66
"18_90_2013-05-03",27018.1
"18_90_2013-05-10",25941.43
"18_90_2013-05-17",24093.82
"18_90_2013-05-24",23721.97
"18_90_2013-05-31",23922.51
"18_90_2013-06-07",25880.6
"18_90_2013-06-14",24390.61
"18_90_2013-06-21",23845.38
"18_90_2013-06-28",23596.3
"18_90_2013-07-05",25426.66
"18_90_2013-07-12",23482.5
"18_90_2013-07-19",23367.98
"18_90_2013-07-26",23020.91
"18_91_2012-11-02",23505.9
"18_91_2012-11-09",26835.12
"18_91_2012-11-16",26519.5
"18_91_2012-11-23",22446.12
"18_91_2012-11-30",24894.3
"18_91_2012-12-07",28248.88
"18_91_2012-12-14",24715.72
"18_91_2012-12-21",23384.57
"18_91_2012-12-28",20760.7
"18_91_2013-01-04",28388.79
"18_91_2013-01-11",27170.55
"18_91_2013-01-18",26861.43
"18_91_2013-01-25",24403
"18_91_2013-02-01",28985.68
"18_91_2013-02-08",31664.76
"18_91_2013-02-15",27000.15
"18_91_2013-02-22",25421.13
"18_91_2013-03-01",27483.53
"18_91_2013-03-08",29906.39
"18_91_2013-03-15",25974.76
"18_91_2013-03-22",22388.54
"18_91_2013-03-29",23026.08
"18_91_2013-04-05",23334.8
"18_91_2013-04-12",24276.34
"18_91_2013-04-19",22520.17
"18_91_2013-04-26",22613.59
"18_91_2013-05-03",27847.97
"18_91_2013-05-10",25694.32
"18_91_2013-05-17",22985.04
"18_91_2013-05-24",23265.08
"18_91_2013-05-31",22719.76
"18_91_2013-06-07",27475.62
"18_91_2013-06-14",24117.63
"18_91_2013-06-21",22650.3
"18_91_2013-06-28",23098.69
"18_91_2013-07-05",25742.62
"18_91_2013-07-12",22897.82
"18_91_2013-07-19",22810.48
"18_91_2013-07-26",22078.54
"18_9_2012-11-02",23774.77
"18_9_2012-11-09",15385.7
"18_9_2012-11-16",10751.08
"18_9_2012-11-23",18683.12
"18_9_2012-11-30",14547.02
"18_9_2012-12-07",15175.6
"18_9_2012-12-14",18076.02
"18_9_2012-12-21",24565.13
"18_9_2012-12-28",14714.98
"18_9_2013-01-04",9629.42
"18_9_2013-01-11",8198.26
"18_9_2013-01-18",7804.44
"18_9_2013-01-25",8444.41
"18_9_2013-02-01",9182.23
"18_9_2013-02-08",11576.47
"18_9_2013-02-15",12229.77
"18_9_2013-02-22",15952.73
"18_9_2013-03-01",12087.53
"18_9_2013-03-08",14270.07
"18_9_2013-03-15",15976.28
"18_9_2013-03-22",18385.86
"18_9_2013-03-29",17056.66
"18_9_2013-04-05",19156.84
"18_9_2013-04-12",18891.69
"18_9_2013-04-19",22930.44
"18_9_2013-04-26",17787.71
"18_9_2013-05-03",18491.6
"18_9_2013-05-10",19597.14
"18_9_2013-05-17",20959.14
"18_9_2013-05-24",27991.44
"18_9_2013-05-31",23728.11
"18_9_2013-06-07",21120.26
"18_9_2013-06-14",23870.63
"18_9_2013-06-21",25976.08
"18_9_2013-06-28",27235.68
"18_9_2013-07-05",29704.59
"18_9_2013-07-12",22876.36
"18_9_2013-07-19",20015.43
"18_9_2013-07-26",19759
"18_92_2012-11-02",68486.1
"18_92_2012-11-09",75645.5
"18_92_2012-11-16",75910.9
"18_92_2012-11-23",73110.58
"18_92_2012-11-30",64568.93
"18_92_2012-12-07",76216.83
"18_92_2012-12-14",77076.8
"18_92_2012-12-21",82699.72
"18_92_2012-12-28",63345.35
"18_92_2013-01-04",68543.65
"18_92_2013-01-11",67476.27
"18_92_2013-01-18",66481.27
"18_92_2013-01-25",60406.9
"18_92_2013-02-01",69484.45
"18_92_2013-02-08",73492.58
"18_92_2013-02-15",65210.52
"18_92_2013-02-22",62267.48
"18_92_2013-03-01",66742.34
"18_92_2013-03-08",74562.91
"18_92_2013-03-15",64257.41
"18_92_2013-03-22",57037.79
"18_92_2013-03-29",58821.08
"18_92_2013-04-05",60264.95
"18_92_2013-04-12",62548.8
"18_92_2013-04-19",59132.93
"18_92_2013-04-26",60067.3
"18_92_2013-05-03",69933.1
"18_92_2013-05-10",69771.41
"18_92_2013-05-17",63085.15
"18_92_2013-05-24",65841.86
"18_92_2013-05-31",62959.66
"18_92_2013-06-07",72824.98
"18_92_2013-06-14",65260.75
"18_92_2013-06-21",59928.29
"18_92_2013-06-28",64188.17
"18_92_2013-07-05",70703.06
"18_92_2013-07-12",62526.34
"18_92_2013-07-19",59934.4
"18_92_2013-07-26",59134.96
"18_93_2012-11-02",3111.88
"18_93_2012-11-09",3853.09
"18_93_2012-11-16",3344.01
"18_93_2012-11-23",3642.16
"18_93_2012-11-30",2551.66
"18_93_2012-12-07",2893.24
"18_93_2012-12-14",2747.39
"18_93_2012-12-21",2960.82
"18_93_2012-12-28",2678.57
"18_93_2013-01-04",3269.78
"18_93_2013-01-11",3455.04
"18_93_2013-01-18",3154.41
"18_93_2013-01-25",2782.68
"18_93_2013-02-01",3579.08
"18_93_2013-02-08",4040.13
"18_93_2013-02-15",3070.99
"18_93_2013-02-22",2705.9
"18_93_2013-03-01",2956.62
"18_93_2013-03-08",3257.46
"18_93_2013-03-15",2905.61
"18_93_2013-03-22",3623.41
"18_93_2013-03-29",3050.46
"18_93_2013-04-05",3257.33
"18_93_2013-04-12",3361.27
"18_93_2013-04-19",3476.18
"18_93_2013-04-26",3209.21
"18_93_2013-05-03",4448.45
"18_93_2013-05-10",5111.89
"18_93_2013-05-17",4296.78
"18_93_2013-05-24",5221.77
"18_93_2013-05-31",6573.87
"18_93_2013-06-07",6088.16
"18_93_2013-06-14",5806.19
"18_93_2013-06-21",5605.19
"18_93_2013-06-28",5541.89
"18_93_2013-07-05",8479.74
"18_93_2013-07-12",6149.7
"18_93_2013-07-19",4853.62
"18_93_2013-07-26",4624.05
"18_94_2012-11-02",7609.8
"18_94_2012-11-09",7626.29
"18_94_2012-11-16",8102.77
"18_94_2012-11-23",9061.44
"18_94_2012-11-30",7312.03
"18_94_2012-12-07",7366.62
"18_94_2012-12-14",8663.25
"18_94_2012-12-21",10361.51
"18_94_2012-12-28",8595.69
"18_94_2013-01-04",8753.09
"18_94_2013-01-11",8937.32
"18_94_2013-01-18",9539.9
"18_94_2013-01-25",9047.27
"18_94_2013-02-01",8413.63
"18_94_2013-02-08",8547.36
"18_94_2013-02-15",11431.02
"18_94_2013-02-22",9378.59
"18_94_2013-03-01",8918.13
"18_94_2013-03-08",8729.47
"18_94_2013-03-15",8344.14
"18_94_2013-03-22",8145.35
"18_94_2013-03-29",7954.41
"18_94_2013-04-05",8107.02
"18_94_2013-04-12",8269.89
"18_94_2013-04-19",8350.2
"18_94_2013-04-26",8028.91
"18_94_2013-05-03",8859.96
"18_94_2013-05-10",8875.8
"18_94_2013-05-17",11020.56
"18_94_2013-05-24",7908.51
"18_94_2013-05-31",9698.67
"18_94_2013-06-07",9563.4
"18_94_2013-06-14",9279.71
"18_94_2013-06-21",9089.52
"18_94_2013-06-28",7905.12
"18_94_2013-07-05",10175.46
"18_94_2013-07-12",8604.13
"18_94_2013-07-19",8419.6
"18_94_2013-07-26",7896.02
"18_95_2012-11-02",65078.27
"18_95_2012-11-09",60313.02
"18_95_2012-11-16",54956.27
"18_95_2012-11-23",53213.88
"18_95_2012-11-30",53559.58
"18_95_2012-12-07",60278.56
"18_95_2012-12-14",60204.06
"18_95_2012-12-21",60928.98
"18_95_2012-12-28",49644.76
"18_95_2013-01-04",54980.84
"18_95_2013-01-11",54860.65
"18_95_2013-01-18",55752
"18_95_2013-01-25",49888.06
"18_95_2013-02-01",56920.76
"18_95_2013-02-08",61665.88
"18_95_2013-02-15",55996.93
"18_95_2013-02-22",56413.8
"18_95_2013-03-01",58225.55
"18_95_2013-03-08",62169.97
"18_95_2013-03-15",55682.12
"18_95_2013-03-22",53776.74
"18_95_2013-03-29",50794.32
"18_95_2013-04-05",52367.02
"18_95_2013-04-12",53728.38
"18_95_2013-04-19",56104.27
"18_95_2013-04-26",52327.37
"18_95_2013-05-03",58521.05
"18_95_2013-05-10",57460.41
"18_95_2013-05-17",56755.73
"18_95_2013-05-24",59977.31
"18_95_2013-05-31",59791.46
"18_95_2013-06-07",61788.88
"18_95_2013-06-14",61083.61
"18_95_2013-06-21",63456.71
"18_95_2013-06-28",64139.67
"18_95_2013-07-05",71970.55
"18_95_2013-07-12",61255.59
"18_95_2013-07-19",59092.6
"18_95_2013-07-26",57006.63
"18_96_2012-11-23",0
"18_96_2012-11-30",0
"18_96_2012-12-07",0
"18_96_2012-12-14",-9.57
"18_97_2012-11-02",8515.33
"18_97_2012-11-09",9334.75
"18_97_2012-11-16",8549.6
"18_97_2012-11-23",6567.29
"18_97_2012-11-30",7002.09
"18_97_2012-12-07",8104.4
"18_97_2012-12-14",7854.74
"18_97_2012-12-21",7924.82
"18_97_2012-12-28",6512.03
"18_97_2013-01-04",8181.9
"18_97_2013-01-11",7539.51
"18_97_2013-01-18",7675.55
"18_97_2013-01-25",6644.39
"18_97_2013-02-01",7941.64
"18_97_2013-02-08",8095.67
"18_97_2013-02-15",6589.78
"18_97_2013-02-22",6838.74
"18_97_2013-03-01",7781.29
"18_97_2013-03-08",8343.09
"18_97_2013-03-15",7114.93
"18_97_2013-03-22",7293.96
"18_97_2013-03-29",6797.35
"18_97_2013-04-05",6508.63
"18_97_2013-04-12",6832.56
"18_97_2013-04-19",6649.78
"18_97_2013-04-26",6645.89
"18_97_2013-05-03",7359.69
"18_97_2013-05-10",7759.64
"18_97_2013-05-17",7422.91
"18_97_2013-05-24",7958.83
"18_97_2013-05-31",8046.93
"18_97_2013-06-07",8974.73
"18_97_2013-06-14",7901.26
"18_97_2013-06-21",7883.4
"18_97_2013-06-28",7979.51
"18_97_2013-07-05",9487.21
"18_97_2013-07-12",7799.84
"18_97_2013-07-19",7352.09
"18_97_2013-07-26",6841.34
"18_98_2012-11-02",2641.95
"18_98_2012-11-09",2485.45
"18_98_2012-11-16",2275.94
"18_98_2012-11-23",2552.45
"18_98_2012-11-30",1739.63
"18_98_2012-12-07",2375.87
"18_98_2012-12-14",2446.5
"18_98_2012-12-21",2431.82
"18_98_2012-12-28",1619.93
"18_98_2013-01-04",1469.36
"18_98_2013-01-11",1386.44
"18_98_2013-01-18",1666.2
"18_98_2013-01-25",1475.13
"18_98_2013-02-01",1494.44
"18_98_2013-02-08",1699.79
"18_98_2013-02-15",1772.38
"18_98_2013-02-22",1627.32
"18_98_2013-03-01",1655.6
"18_98_2013-03-08",1469.96
"18_98_2013-03-15",1515.94
"18_98_2013-03-22",1685.3
"18_98_2013-03-29",1539.91
"18_98_2013-04-05",1799.15
"18_98_2013-04-12",1780.29
"18_98_2013-04-19",1409.41
"18_98_2013-04-26",1372.43
"18_98_2013-05-03",1705.37
"18_98_2013-05-10",2022.75
"18_98_2013-05-17",2105.77
"18_98_2013-05-24",1673.83
"18_98_2013-05-31",1800.37
"18_98_2013-06-07",1954.77
"18_98_2013-06-14",1922.86
"18_98_2013-06-21",1556.59
"18_98_2013-06-28",1874.84
"18_98_2013-07-05",2026.55
"18_98_2013-07-12",1663.83
"18_98_2013-07-19",1804.65
"18_98_2013-07-26",1967.45
"18_99_2012-11-30",0
"18_99_2012-12-07",0
"18_99_2012-12-14",0
"18_99_2012-12-21",0
"18_99_2013-01-11",0
"1_90_2012-11-02",88156.54
"1_90_2012-11-09",91694.34
"1_90_2012-11-16",93875
"1_90_2012-11-23",106475.05
"1_90_2012-11-30",82270.04
"1_90_2012-12-07",90505.43
"1_90_2012-12-14",95778.4
"1_90_2012-12-21",110101.8
"1_90_2012-12-28",88234.24
"1_90_2013-01-04",86991.36
"1_90_2013-01-11",91497.19
"1_90_2013-01-18",87466.09
"1_90_2013-01-25",82318.24
"1_90_2013-02-01",86173.83
"1_90_2013-02-08",90016.06
"1_90_2013-02-15",90516.27
"1_90_2013-02-22",84478.25
"1_90_2013-03-01",85954.81
"1_90_2013-03-08",89329.17
"1_90_2013-03-15",92174.33
"1_90_2013-03-22",83639.63
"1_90_2013-03-29",82531.02
"1_90_2013-04-05",86273.54
"1_90_2013-04-12",88111.76
"1_90_2013-04-19",82579.86
"1_90_2013-04-26",79941.31
"1_90_2013-05-03",85798.05
"1_90_2013-05-10",87593.19
"1_90_2013-05-17",85365.11
"1_90_2013-05-24",81750.44
"1_90_2013-05-31",85837.86
"1_90_2013-06-07",90529.4
"1_90_2013-06-14",91722.6
"1_90_2013-06-21",83021.42
"1_90_2013-06-28",83732.32
"1_90_2013-07-05",93664.53
"1_90_2013-07-12",88792.46
"1_90_2013-07-19",85675.25
"1_90_2013-07-26",81699.18
"19_10_2012-11-02",31022.96
"19_10_2012-11-09",31912.37
"19_10_2012-11-16",28234.55
"19_10_2012-11-23",32728.02
"19_10_2012-11-30",27388.27
"19_10_2012-12-07",29686.14
"19_10_2012-12-14",30492.42
"19_10_2012-12-21",34638.03
"19_10_2012-12-28",33569.42
"19_10_2013-01-04",30206.19
"19_10_2013-01-11",24864.07
"19_10_2013-01-18",27194.05
"19_10_2013-01-25",20682.59
"19_10_2013-02-01",19872.14
"19_10_2013-02-08",20430.2
"19_10_2013-02-15",24913.67
"19_10_2013-02-22",23802.74
"19_10_2013-03-01",20561.76
"19_10_2013-03-08",22403.27
"19_10_2013-03-15",29634.65
"19_10_2013-03-22",30754.96
"19_10_2013-03-29",27992.06
"19_10_2013-04-05",25024.41
"19_10_2013-04-12",25624.59
"19_10_2013-04-19",26594.44
"19_10_2013-04-26",25011.53
"19_10_2013-05-03",27442.02
"19_10_2013-05-10",27679.67
"19_10_2013-05-17",26468.19
"19_10_2013-05-24",29668.85
"19_10_2013-05-31",29572.61
"19_10_2013-06-07",25523.22
"19_10_2013-06-14",26984.81
"19_10_2013-06-21",31568.72
"19_10_2013-06-28",31525.92
"19_10_2013-07-05",32630.77
"19_10_2013-07-12",32439.23
"19_10_2013-07-19",29699.95
"19_10_2013-07-26",26993.74
"19_11_2012-11-02",18282.57
"19_11_2012-11-09",17218.02
"19_11_2012-11-16",17752.18
"19_11_2012-11-23",23955.6
"19_11_2012-11-30",21716.17
"19_11_2012-12-07",21700.45
"19_11_2012-12-14",21179.25
"19_11_2012-12-21",26087.31
"19_11_2012-12-28",21421.8
"19_11_2013-01-04",19520.66
"19_11_2013-01-11",16509.86
"19_11_2013-01-18",17098.2
"19_11_2013-01-25",16400.76
"19_11_2013-02-01",15205.88
"19_11_2013-02-08",14954.03
"19_11_2013-02-15",15314.38
"19_11_2013-02-22",15658.3
"19_11_2013-03-01",16389.78
"19_11_2013-03-08",15802.71
"19_11_2013-03-15",13204.59
"19_11_2013-03-22",13683.37
"19_11_2013-03-29",12642.59
"19_11_2013-04-05",13118.55
"19_11_2013-04-12",13429.1
"19_11_2013-04-19",13882.26
"19_11_2013-04-26",14961.34
"19_11_2013-05-03",15422.18
"19_11_2013-05-10",16099.65
"19_11_2013-05-17",16442.32
"19_11_2013-05-24",40992.48
"19_11_2013-05-31",49730.34
"19_11_2013-06-07",22246.92
"19_11_2013-06-14",32005.91
"19_11_2013-06-21",50383.94
"19_11_2013-06-28",25295.97
"19_11_2013-07-05",39728.45
"19_11_2013-07-12",26224.92
"19_11_2013-07-19",31106.57
"19_11_2013-07-26",19605.23
"1_91_2012-11-02",59852.22
"19_1_2012-11-02",43485.7
"1_91_2012-11-09",65008.03
"19_1_2012-11-09",25853.66
"1_91_2012-11-16",65953.61
"19_1_2012-11-16",15206.15
"1_91_2012-11-23",59227.68
"19_1_2012-11-23",16542.77
"1_91_2012-11-30",55328.96
"19_1_2012-11-30",22015.88
"1_91_2012-12-07",64912.69
"19_1_2012-12-07",27932.78
"1_91_2012-12-14",66299.96
"19_1_2012-12-14",37456.66
"1_91_2012-12-21",66625.25
"19_1_2012-12-21",55704.89
"1_91_2012-12-28",53363.06
"19_1_2012-12-28",32407.07
"1_91_2013-01-04",62099.29
"19_1_2013-01-04",13440.27
"1_91_2013-01-11",70999.62
"19_1_2013-01-11",11140.59
"1_91_2013-01-18",67138.08
"19_1_2013-01-18",12520.51
"1_91_2013-01-25",60418.63
"19_1_2013-01-25",14633.49
"1_91_2013-02-01",64321.51
"19_1_2013-02-01",17163.21
"1_91_2013-02-08",71551.92
"19_1_2013-02-08",25006.63
